identificatie;b3_bag_bag_overlap;b3_bouwlagen;b3_dak_type;b3_extrusie;b3_h_dak_50p;b3_h_dak_70p;b3_h_dak_max;b3_h_dak_min;b3_h_maaiveld;b3_is_glas_dak;b3_kas_warenhuis;b3_mutatie_AHN3_AHN4;b3_mutatie_AHN4_AHN5;b3_n_vlakken;b3_nodata_fractie_AHN3;b3_nodata_fractie_AHN4;b3_nodata_fractie_AHN5;b3_nodata_radius_AHN3;b3_nodata_radius_AHN4;b3_nodata_radius_AHN5;b3_opp_buitenmuur;b3_opp_dak_plat;b3_opp_dak_schuin;b3_opp_grond;b3_opp_scheidingsmuur;b3_puntdichtheid_AHN3;b3_puntdichtheid_AHN4;b3_puntdichtheid_AHN5;b3_pw_bron;b3_pw_datum;b3_pw_onvoldoende;b3_pw_selectie_reden;b3_rmse_lod12;b3_rmse_lod13;b3_rmse_lod22;b3_succes;b3_t_run;b3_val3dity_lod12;b3_val3dity_lod13;b3_val3dity_lod22;b3_volume_lod12;b3_volume_lod13;b3_volume_lod22;begingeldigheid;documentdatum;documentnummer;eindgeldigheid;eindregistratie;fid;geconstateerd;oorspronkelijkbouwjaar;rf_force_lod11;status;tijdstipeindregistratielv;tijdstipinactief;tijdstipinactieflv;tijdstipnietbaglv;tijdstipregistratie;tijdstipregistratielv;voorkomenidentificatie;Registratiedatum;Opnamedatum;GeldigTot;Certificaathouder;SoortOpname;Status;Berekeningstype;OpBasisVanReferentiegebouw;Gebouwklasse;Gebouwtype;Gebouwsubtype;SBICode;Postcode;Huisnummer;Huisletter;Huisnummertoevoeging;Detailaanduiding;BAGVerblijfsobjectID;BAGLigplaatsID;BAGStandplaatsID;Projectnaam;Projectobject;Bouwjaar;GebruiksoppervlakteThermischeZone;Compactheid;Energieklasse;EnergieIndex;EnergieIndexEMGForfaitair;Energiebehoefte;PrimaireFossieleEnergie;PrimaireFossieleEnergieEMGForfaitair;AandeelHernieuwbareEnergie;AandeelHernieuwbareEnergieEMGForfaitair;Temperatuuroverschrijding;Warmtebehoefte;EisEnergiebehoefte;EisPrimaireFossieleEnergie;EisAandeelHernieuwbareEnergie;EisTemperatuuroverschrijding;BerekendeCO2Emissie;BerekendeEnergieverbruik,,,,,,,,,,,,,,
0153100000272020;;;slanted;0.0;52.492000579833984;56.097999572753906;71.10700225830078;36.194000244140625;36.000999450683594;False;False;False;False;266.0;0.020688345655798912;0.013011936098337173;1.0;1.689027190208435;1.5730680227279663;15.221434593200684;28626.77;10291.87;1763.73;13746.28;0.0;12.755690574645996;16.258712768554688;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;5.82140588760376;1.7802528142929077;0.9413182139396667;True;17913.0;[];[303];[303,307];236432.890625;217979.421875;212647.265625;2024-06-13;2024-06-13;2400020770;;;2495746.0;False;1914.0;False;Verbouwing pand;;;;;2024-06-13T11:10:23Z;2024-06-13T11:11:41Z;6.0;20240828;20240702;20340702;BuildingLabel B.V.;Basisopname;Bestaand;NTA 8800:2024 (basisopname utiliteitsbouw);Nee;U;;;;7511JX;1;;;Bouwdeel 16;153010000508632.0;;;;;1914;1849,65;1,07;A+++;;;169,14;69,24;;58,0;;;85,24;;;;;15,98;69,24,,,,,
0153100000272020;;;slanted;0.0;52.492000579833984;56.097999572753906;71.10700225830078;36.194000244140625;36.000999450683594;False;False;False;False;266.0;0.020688345655798912;0.013011936098337173;1.0;1.689027190208435;1.5730680227279663;15.221434593200684;28626.77;10291.87;1763.73;13746.28;0.0;12.755690574645996;16.258712768554688;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;5.82140588760376;1.7802528142929077;0.9413182139396667;True;17913.0;[];[303];[303,307];236432.890625;217979.421875;212647.265625;2024-06-13;2024-06-13;2400020770;;;2495746.0;False;1914.0;False;Verbouwing pand;;;;;2024-06-13T11:10:23Z;2024-06-13T11:11:41Z;6.0;20240828;20240702;20340702;BuildingLabel B.V.;Basisopname;Bestaand;NTA 8800:2024 (basisopname utiliteitsbouw);Nee;U;;;;7511JX;1;;;Bouwdeel 6;153010000508632.0;;;;;1914;1245,85;1,20;A+++;;;109,83;49,35;;60,8;;;64,05;;;;;11,37;49,35,,,,,
0153100000272020;;;slanted;0.0;52.492000579833984;56.097999572753906;71.10700225830078;36.194000244140625;36.000999450683594;False;False;False;False;266.0;0.020688345655798912;0.013011936098337173;1.0;1.689027190208435;1.5730680227279663;15.221434593200684;28626.77;10291.87;1763.73;13746.28;0.0;12.755690574645996;16.258712768554688;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;5.82140588760376;1.7802528142929077;0.9413182139396667;True;17913.0;[];[303];[303,307];236432.890625;217979.421875;212647.265625;2024-06-13;2024-06-13;2400020770;;;2495746.0;False;1914.0;False;Verbouwing pand;;;;;2024-06-13T11:10:23Z;2024-06-13T11:11:41Z;6.0;20240828;20240702;20340702;BuildingLabel B.V.;Basisopname;Bestaand;NTA 8800:2024 (basisopname utiliteitsbouw);Nee;U;;;;7511JX;1;;;Bouwdeel 15;153010000508632.0;;;;;1914;1551,45;1,42;A+++;;;183,75;60,42;;65,2;;;106,09;;;;;13,86;60,41,,,,,
0153100000272020;;;slanted;0.0;52.492000579833984;56.097999572753906;71.10700225830078;36.194000244140625;36.000999450683594;False;False;False;False;266.0;0.020688345655798912;0.013011936098337173;1.0;1.689027190208435;1.5730680227279663;15.221434593200684;28626.77;10291.87;1763.73;13746.28;0.0;12.755690574645996;16.258712768554688;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;5.82140588760376;1.7802528142929077;0.9413182139396667;True;17913.0;[];[303];[303,307];236432.890625;217979.421875;212647.265625;2024-06-13;2024-06-13;2400020770;;;2495746.0;False;1914.0;False;Verbouwing pand;;;;;2024-06-13T11:10:23Z;2024-06-13T11:11:41Z;6.0;20240828;20240702;20340702;BuildingLabel B.V.;Basisopname;Bestaand;NTA 8800:2024 (basisopname utiliteitsbouw);Nee;U;;;;7511JX;1;;;Bouwdeel 14;153010000508632.0;;;;;1914;1410,20;1,44;A+++;;;127,87;82,76;;48,0;;;63,15;;;;;19,20;82,75,,,,,
0153100000272020;;;slanted;0.0;52.492000579833984;56.097999572753906;71.10700225830078;36.194000244140625;36.000999450683594;False;False;False;False;266.0;0.020688345655798912;0.013011936098337173;1.0;1.689027190208435;1.5730680227279663;15.221434593200684;28626.77;10291.87;1763.73;13746.28;0.0;12.755690574645996;16.258712768554688;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;5.82140588760376;1.7802528142929077;0.9413182139396667;True;17913.0;[];[303];[303,307];236432.890625;217979.421875;212647.265625;2024-06-13;2024-06-13;2400020770;;;2495746.0;False;1914.0;False;Verbouwing pand;;;;;2024-06-13T11:10:23Z;2024-06-13T11:11:41Z;6.0;20240828;20240702;20340702;BuildingLabel B.V.;Basisopname;Bestaand;NTA 8800:2024 (basisopname utiliteitsbouw);Nee;U;;;;7511JX;1;;;Bouwdeel 12;153010000508632.0;;;;;1914;3435,02;1,17;A+++;;;77,49;67,29;;40,1;;;40,31;;;;;15,66;67,29,,,,,
0153100000272020;;;slanted;0.0;52.492000579833984;56.097999572753906;71.10700225830078;36.194000244140625;36.000999450683594;False;False;False;False;266.0;0.020688345655798912;0.013011936098337173;1.0;1.689027190208435;1.5730680227279663;15.221434593200684;28626.77;10291.87;1763.73;13746.28;0.0;12.755690574645996;16.258712768554688;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;5.82140588760376;1.7802528142929077;0.9413182139396667;True;17913.0;[];[303];[303,307];236432.890625;217979.421875;212647.265625;2024-06-13;2024-06-13;2400020770;;;2495746.0;False;1914.0;False;Verbouwing pand;;;;;2024-06-13T11:10:23Z;2024-06-13T11:11:41Z;6.0;20240828;20240702;20340702;BuildingLabel B.V.;Basisopname;Bestaand;NTA 8800:2024 (basisopname utiliteitsbouw);Nee;U;;;;7511JX;1;;;Bouwdeel 8;153010000508632.0;;;;;1914;589,94;0,77;A+++;;;167,10;84,64;;61,3;;;130,98;;;;;19,49;84,63,,,,,
0153100000272020;;;slanted;0.0;52.492000579833984;56.097999572753906;71.10700225830078;36.194000244140625;36.000999450683594;False;False;False;False;266.0;0.020688345655798912;0.013011936098337173;1.0;1.689027190208435;1.5730680227279663;15.221434593200684;28626.77;10291.87;1763.73;13746.28;0.0;12.755690574645996;16.258712768554688;0.0;AHN4;2021.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;5.82140588760376;1.7802528142929077;0.9413182139396667;True;17913.0;[];[303];[303,307];236432.890625;217979.421875;212647.265625;2024-06-13;2024-06-13;2400020770;;;2495746.0;False;1914.0;False;Verbouwing pand;;;;;2024-06-13T11:10:23Z;2024-06-13T11:11:41Z;6.0;20240828;20240702;20340702;BuildingLabel B.V.;Basisopname;Bestaand;NTA 8800:2024 (basisopname utiliteitsbouw);Nee;U;;;;7511JX;1;;;Bouwdeel 7;153010000508632.0;;;;;1914;1189,19;0,71;A+++;;;78,06;61,53;;44,7;;;47,38;;;;;14,29;61,53,,,,,
0153100000272731;0.0;3.0;slanted;0.0;40.53200149536133;40.85300064086914;42.275001525878906;36.922000885009766;33.784000396728516;False;False;False;False;6.0;0.0044052861630916595;0.0;1.0;0.3119818866252899;0.3532080054283142;2.5229132175445557;133.13;12.61;67.15;56.58;78.31;8.070796012878418;14.74889850616455;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;1.8881704807281494;1.1068201065063477;0.20849920809268951;True;174.0;[];[];[];396.8980712890625;373.94036865234375;343.84521484375;2005-03-11;2005-03-11;20050827;;;2496746.0;False;1925.0;False;Pand in gebruik;;;;;2010-11-15T16:29:56Z;2010-11-16T10:05:30Z;1.0;20240711;20240710;20340710;EP Certificatie B.V.;Basisopname;Bestaand;NTA 8800:2024 (basisopname woningbouw);Nee;W;Twee-onder-één-kap;;;7513CX;35;;;;153010000393719.0;;;;;1925;77,88;2,74;D;;;188,89;281,38;;0,0;;0,00;197,30;;;;;52,40;281,37,,,,,
0153100000277090;;2.0;slanted;0.0;44.75299835205078;45.518001556396484;47.85499954223633;39.44499969482422;36.5890007019043;False;False;False;False;10.0;0.0;0.040925268083810806;1.0;0.3456452190876007;0.6119704246520996;5.549459457397461;322.54;25.66;175.84;140.14;0.0;15.395017623901367;14.077921867370605;0.0;AHN3;2019.0;False;PREFERRED_AND_LATEST;2.8973608016967773;1.5085241794586182;0.6547474265098572;True;206.0;[];[];[102];1242.79345703125;1138.42626953125;1062.392822265625;2010-03-17;2010-03-17;1000007208;;;2503614.0;False;1927.0;False;Pand in gebruik;;;;;2010-11-15T16:20:29Z;2010-11-16T10:04:47Z;1.0;20240624;20240624;20340624;Renewable Partners B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Vrijstaande woning;;;7513AC;27;;;;153010000328577.0;;;;;1927;283,81;1,90;D;;;212,87;286,71;286,71;0,0;;1,57;214,61;;;;;53,51;280,38,,,,
0153100000277184;0.0;3.0;slanted;0.0;43.86399841308594;44.191001892089844;45.04499816894531;40.643001556396484;37.40700149536133;False;False;False;False;5.0;0.013745704665780067;0.003436426166445017;1.0;0.35505837202072144;0.33245182037353516;3.1217150688171387;171.34;22.48;50.65;72.31;65.71;8.390243530273438;15.241379737854004;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;1.3402482271194458;1.0347899198532104;0.9341587424278259;True;67.0;[];[];[];489.0444030761719;473.5126647949219;451.449951171875;2002-10-01;2002-10-01;20022531;;;2503750.0;False;2004.0;False;Pand in gebruik;;;;;2010-11-15T16:20:17Z;2010-11-16T10:04:47Z;1.0;20240521;20240516;20340516;BuildingLabel B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Rijwoning hoek;;;7513BV;41;;;;153010000321707.0;;;;;2004;117,47;2,10;A++;;;99,17;60,68;60,68;61,0;;2,11;92,80;;;;;9,16;137,91,,,,
0153100000280036;0.0;3.0;slanted;0.0;41.138999938964844;41.840999603271484;42.5989990234375;37.29800033569336;34.29800033569336;False;False;False;False;4.0;0.0;0.0;1.0;0.3211512565612793;0.28277355432510376;2.5151479244232178;121.85;14.44;40.1;44.26;54.39;13.762711524963379;14.598870277404785;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.191112756729126;0.873293399810791;0.09165241569280624;True;86.0;[];[];[];334.09332275390625;300.36309814453125;277.143310546875;2021-10-18;2021-10-18;2100097381;;;2507747.0;False;1965.0;False;Pand in gebruik;;;;;2021-10-18T12:38:16Z;2021-10-18T12:38:50Z;3.0;20240614;20240610;20340610;Enerkorp;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Rijwoning hoek;;;7521BX;96;;;;153010000303851.0;;;;;1965;81,40;2,20;C;;;171,11;208,21;208,21;16,0;;1,36;173,15;;;;;36,18;247,28,,,,
0153100000285414;0.0;3.0;slanted;0.0;43.48400115966797;43.50400161743164;44.93899917602539;43.4119987487793;37.249000549316406;False;False;False;False;5.0;0.004032257944345474;0.0;1.0;0.32384446263313293;0.3228921890258789;2.9698331356048584;138.59;59.75;0.0;60.96;64.71;8.080971717834473;16.04838752746582;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;1.1413097381591797;1.1413097381591797;1.1392114162445068;True;45.0;[];[];[];381.10992431640625;381.10992431640625;380.45843505859375;2002-10-01;2002-10-01;20022530;;;2515935.0;False;2004.0;False;Pand in gebruik;;;;;2010-11-15T16:01:23Z;2010-11-16T10:03:26Z;1.0;20240815;20240814;20340814;GreenWise Holland B.V.;Basisopname;Bestaand;NTA 8800:2024 (basisopname woningbouw);Nee;W;Rijwoning hoek;;;7513BB;99;;;;153010000411849.0;;;;;2004;105,74;1,95;A;;;88,89;114,63;;15,5;;3,31;80,62;;;;;20,60;114,62,,,,,
0153100000285949;0.0;3.0;slanted;0.0;40.15399932861328;40.55099868774414;42.2859992980957;37.44499969482422;34.805999755859375;False;False;False;False;5.0;0.0;0.0;1.0;0.32922425866127014;0.27557069063186646;2.522355556488037;168.7;46.43;30.56;73.49;50.93;18.86101722717285;13.979660987854004;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;1.7633415460586548;0.6197404861450195;0.21873922646045685;True;62.0;[];[];[];421.8004455566406;375.13739013671875;362.9895935058594;2010-03-17;2010-03-17;1000007208;;;2516662.0;False;1920.0;False;Pand in gebruik;;;;;2010-11-15T15:59:57Z;2010-11-16T10:03:22Z;1.0;20240304;20240301;20340301;BuildingLabel B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Twee-onder-één-kap;;;7521BN;62;;;;153010000311291.0;;;;;1920;102,76;2,32;F;;;241,98;348,14;348,14;0,0;;1,28;250,00;;;;;64,08;345,88,,,,
0153100000288555;0.0;3.0;slanted;0.0;40.66899871826172;40.875999450683594;41.10200119018555;37.284000396728516;34.361000061035156;False;False;False;False;3.0;0.0;0.0;1.0;0.33612433075904846;0.3432199954986572;2.1182987689971924;117.52;19.95;59.58;65.02;85.38;14.93436336517334;15.335906982421875;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.160635471343994;0.8298569321632385;0.3133968412876129;True;113.0;[];[];[];423.7039489746094;355.7917175292969;338.52410888671875;2010-03-17;2010-03-17;1000007208;;;2520906.0;False;1910.0;False;Pand in gebruik;;;;;2010-11-15T15:54:55Z;2010-11-16T10:03:01Z;1.0;20240728;20240722;20340722;Energielabel Deskundige;Basisopname;Bestaand;NTA 8800:2024 (basisopname woningbouw);Nee;W;Twee-onder-één-kap;;;7521BX;90;;;;153010000317837.0;;;;;1910;95,46;2,51;G;;;295,00;395,07;;0,0;;1,62;298,51;;;;;72,35;395,7,,,,,
0153100000289390;0.0;5.0;slanted;0.0;41.0629997253418;42.854000091552734;45.569000244140625;38.6879997253418;35.90700149536133;False;False;False;False;10.0;0.009489917196333408;0.0;1.0;0.5774001479148865;0.38647356629371643;5.179599761962891;300.05;117.67;118.66;210.06;79.06;13.844311714172363;25.964412689208984;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.733980655670166;1.2355071306228638;0.6596189737319946;True;303.0;[];[];[];1420.5816650390625;1210.860595703125;1098.2830810546875;2002-12-17;2002-12-17;20024651;;;2522075.0;False;1898.0;False;Pand in gebruik;;;;;2010-11-15T15:53:08Z;2010-11-16T10:02:54Z;1.0;20221124;20221005;20321005;Prosperos B.V.;Basisopname;Bestaand;NTA 8800:2022 (basisopname woningbouw);Nee;W;Appartement;Hoekdak;;7513BC;189;A;;;153010000424279.0;;;;;1898;84,77;1,89;E;;;226,64;318,49;318,49;3,0;;0,54;234,08;;;;;58,34;318,14,,,,
0153100000289390;0.0;5.0;slanted;0.0;41.0629997253418;42.854000091552734;45.569000244140625;38.6879997253418;35.90700149536133;False;False;False;False;10.0;0.009489917196333408;0.0;1.0;0.5774001479148865;0.38647356629371643;5.179599761962891;300.05;117.67;118.66;210.06;79.06;13.844311714172363;25.964412689208984;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.733980655670166;1.2355071306228638;0.6596189737319946;True;303.0;[];[];[];1420.5816650390625;1210.860595703125;1098.2830810546875;2002-12-17;2002-12-17;20024651;;;2522075.0;False;1898.0;False;Pand in gebruik;;;;;2010-11-15T15:53:08Z;2010-11-16T10:02:54Z;1.0;20221124;20221005;20321005;Prosperos B.V.;Basisopname;Bestaand;NTA 8800:2022 (basisopname woningbouw);Nee;W;Appartement;Hoekdak;;7513BC;187;;;;153010000304053.0;;;;;1898;49,44;2,08;G;;;259,22;535,01;535,01;1,2;;2,31;278,26;;;;;122,25;388,26,,,,
0153100000289390;0.0;5.0;slanted;0.0;41.0629997253418;42.854000091552734;45.569000244140625;38.6879997253418;35.90700149536133;False;False;False;False;10.0;0.009489917196333408;0.0;1.0;0.5774001479148865;0.38647356629371643;5.179599761962891;300.05;117.67;118.66;210.06;79.06;13.844311714172363;25.964412689208984;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.733980655670166;1.2355071306228638;0.6596189737319946;True;303.0;[];[];[];1420.5816650390625;1210.860595703125;1098.2830810546875;2002-12-17;2002-12-17;20024651;;;2522075.0;False;1898.0;False;Pand in gebruik;;;;;2010-11-15T15:53:08Z;2010-11-16T10:02:54Z;1.0;20221124;20221005;20321005;Prosperos B.V.;Basisopname;Bestaand;NTA 8800:2022 (basisopname utiliteitsbouw);Nee;U;;;;7513BC;189;;;;153010000439995.0;;;;;1898;299,17;2,22;G;;;397,90;484,51;484,51;0,0;;0,00;274,88;;;;;113,61;334,14,,,,
0153100000290619;0.0;3.0;slanted;0.0;43.31700134277344;43.37200164794922;43.62300109863281;40.529998779296875;34.893001556396484;False;False;False;False;3.0;0.0;0.009900989942252636;1.0;0.3263927400112152;0.34537407755851746;2.7395830154418945;94.14;50.3;0.0;50.28;131.49;13.663366317749023;14.5;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.0254130363464355;2.0254130363464355;0.8038274049758911;True;212.0;[];[];[];426.1980285644531;426.1980285644531;363.6744079589844;2010-03-17;2010-03-17;1000007208;;;2523776.0;False;1994.0;False;Pand in gebruik;;;;;2010-11-15T15:50:53Z;2010-11-16T10:02:46Z;1.0;20240202;20240202;20340202;EP Certificatie B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Rijwoning tussen;;;7513BK;308;;;;153010000425151.0;;;;;1994;115,08;1,49;A;;;82,50;133,11;133,11;9,0;;0,66;81,00;;;;;24,20;143,23,,,,
0153100000292076;0.0;3.0;slanted;0.0;40.98699951171875;42.106998443603516;43.86800003051758;38.516998291015625;35.895999908447266;False;False;False;False;5.0;0.023728813976049423;0.003389830468222499;1.0;0.5302156209945679;0.3107134699821472;3.1409289836883545;110.28;5.98;89.69;72.71;64.9;8.0;26.367347717285156;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.0087478160858154;2.0087478160858154;0.3608306646347046;True;121.0;[];[];[];451.21142578125;451.21142578125;374.55328369140625;2010-03-17;2010-03-17;1000007208;;;2525804.0;False;1990.0;False;Pand in gebruik;;;;;2010-11-15T15:48:17Z;2010-11-16T10:02:35Z;1.0;20240611;20240610;20340610;EnerDeCo BV;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Rijwoning hoek;;;7513HK;34;;;;153010000329881.0;;;;;1990;98,39;2,20;B;;;122,38;176,27;176,27;0,0;;1,49;114,50;;;;;32,40;175,40,,,,
0153100000469790;;;multiple horizontal;0.0;49.667999267578125;49.6879997253418;50.93199920654297;37.09299850463867;37.07600021362305;False;False;False;False;13.0;0.0;0.0006715916679240763;1.0;0.3886687457561493;0.38788527250289917;8.744491577148438;1047.72;367.47;12.62;371.78;0.0;24.82471466064453;21.704301834106445;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;2.4628243446350098;2.4628243446350098;2.2051515579223633;True;493.0;[];[];[];4688.8798828125;4688.8798828125;4650.99072265625;2012-01-17;2012-01-17;1319205;;;2531759.0;False;2011.0;False;Pand in gebruik;;;;;2012-11-01T15:32:06Z;2012-11-01T16:06:03Z;2.0;20240306;20240306;20340306;EP Certificatie B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Appartement;Hoekmidden;;7514AK;98;;5;;153010000469799.0;;;;;2011;133,39;0,71;A+;;;64,38;78,46;78,46;0,0;;3,17;36,00;;;;;14,69;76,41,,,,
0153100000491417;;;slanted;0.0;46.65700149536133;47.016998291015625;47.29999923706055;40.79399871826172;37.323001861572266;False;False;False;False;9.0;0.0035587188322097063;0.03736654669046402;1.0;0.3841625154018402;0.847122073173523;4.266969680786133;365.35;96.74;88.25;140.45;0.0;9.764286041259766;14.935304641723633;0.0;AHN3;2019.0;False;PREFERRED_AND_LATEST;3.6412503719329834;1.205689549446106;0.8010820746421814;True;104.0;[];[];[];1362.2315673828125;1188.9560546875;1134.4493408203125;2019-01-17;2019-01-17;1900004817;;;2544871.0;False;2018.0;False;Pand in gebruik;;;;;2019-01-17T10:15:06Z;2019-01-17T10:30:28Z;3.0;20240725;20240716;20340716;Renewable Partners B.V.;Basisopname;Bestaand;NTA 8800:2024 (basisopname woningbouw);Nee;W;Appartement;Hoekdak;;7514AK;84;;5;;153010000491427.0;;;;;2018;36,40;2,68;A;;;72,24;154,37;;0,0;;9,96;88,25;;;;;28,65;154,37,,,,,
0153100000491417;;;slanted;0.0;46.65700149536133;47.016998291015625;47.29999923706055;40.79399871826172;37.323001861572266;False;False;False;False;9.0;0.0035587188322097063;0.03736654669046402;1.0;0.3841625154018402;0.847122073173523;4.266969680786133;365.35;96.74;88.25;140.45;0.0;9.764286041259766;14.935304641723633;0.0;AHN3;2019.0;False;PREFERRED_AND_LATEST;3.6412503719329834;1.205689549446106;0.8010820746421814;True;104.0;[];[];[];1362.2315673828125;1188.9560546875;1134.4493408203125;2019-01-17;2019-01-17;1900004817;;;2544871.0;False;2018.0;False;Pand in gebruik;;;;;2019-01-17T10:15:06Z;2019-01-17T10:30:28Z;3.0;20240725;20240716;20340716;Renewable Partners B.V.;Basisopname;Bestaand;NTA 8800:2024 (basisopname woningbouw);Nee;W;Appartement;Hoekvloer;;7514AK;84;;2;;153010000491421.0;;;;;2018;32,10;2,42;B;;;107,71;172,75;;0,0;;8,08;94,54;;;;;32,09;172,74,,,,,
0153100000502862;0.0;;multiple horizontal;0.0;41.8390007019043;41.915000915527344;45.013999938964844;41.50400161743164;35.375;False;False;True;False;5.0;0.07873059064149857;0.0;1.0;1.0184112787246704;0.3955382704734802;17.28921127319336;1151.01;1859.5;0.0;1852.61;128.36;16.157724380493164;25.964618682861328;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;0.4524794816970825;0.4524794816970825;0.43316444754600525;True;2697.0;[];[];[];12116.3447265625;12116.3447265625;11974.037109375;2021-11-03;2021-11-03;2100102698;;;2554015.0;False;2021.0;False;Pand in gebruik;;;;;2021-11-03T15:42:58Z;2021-11-03T15:43:44Z;3.0;20230112;20220930;20320930;Energie Inspectie B.V.;Detailopname;Bestaand;NTA 8800:2022 (detailopname utiliteitsbouw);Nee;U;;;;7514AC;3;;;;153010000502864.0;;;;;2021;1341,21;2,16;A+++;;;57,81;70,93;70,93;27,9;;0,00;36,74;;;;;16,63;48,92,,,,
0153100000503611;0.0;4.0;slanted;0.0;49.6619987487793;49.69300079345703;50.86800003051758;39.5890007019043;38.26100158691406;False;False;True;False;6.0;0.15267175436019897;0.0;1.0;0.5979312062263489;0.3673723340034485;2.9920237064361572;204.07;56.86;9.37;65.59;208.23;10.378377914428711;16.625953674316406;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;1.6258165836334229;1.6258165836334229;1.5819697380065918;True;80.0;[];[];[];748.7653198242188;748.7653198242188;756.239013671875;2021-12-15;2021-12-15;2100117649;;;2554783.0;False;2021.0;False;Pand in gebruik;;;;;2021-12-15T14:37:27Z;2021-12-15T14:38:05Z;3.0;20240415;20240412;20340412;BuildingLabel B.V.;Basisopname;Bestaand;NTA 8800:2023 (basisopname woningbouw);Nee;W;Rijwoning tussen;;;7514JK;32;;;;153010000503613.0;;;;;2021;185,59;1,42;A++;;;79,97;4,81;65,15;95,3;;2,82;62,48;;;;;0,93;97,17,,,,
0153100000201827;0.0;3.0;slanted;0.0;42.3489990234375;42.93600082397461;44.736000061035156;36.316001892089844;36.16299819946289;False;False;False;False;5.0;0.018469657748937607;0.0343007929623127;1.0;0.5829359292984009;0.9584491848945618;3.6369166374206543;104.03;0.0;82.98;75.8;115.22;14.301074981689453;26.087430953979492;0.0;AHN3;2019.0;False;_HIGHEST_YET_INSUFFICIENT_COVERAGE;2.5380494594573975;1.3310881853103638;0.9028553366661072;True;66.0;[];[];[];515.1668090820312;450.4453430175781;423.5596923828125;2024-04-19;2024-04-19;2400014760;;;2389243.0;False;1954.0;False;Pand in gebruik;;;;;2024-04-19T13:54:46Z;2024-04-19T13:55:28Z;2.0;20210225;20210224;20310224;BuildingLabel B.V.;Basisopname;Bestaand;NTA 8800:2020 (basisopname woningbouw);Nee;W;Rijwoning tussen;;;7522AV;26;;;;153010000424023.0;;;;;1954;107,44;1,72;F;;;223,53;368,61;368,61;0,0;0,0;0,00;225,55;;;;;67,78;366,66,,,
0153100000203224;0.0;3.0;slanted;0.0;44.3129997253418;45.659000396728516;49.17399978637695;40.58300018310547;37.685001373291016;False;False;False;False;7.0;0.0;0.007751937955617905;1.0;0.32732120156288147;0.4186360239982605;3.5835959911346436;155.8;34.4;91.79;96.26;113.18;22.304908752441406;14.78125;0.0;AHN4;2021.0;False;PREFERRED_AND_LATEST;3.172670602798462;1.2502639293670654;0.31428614258766174;True;220.0;[];[];[];768.7300415039062;644.2286987304688;598.085693359375;1995-07-12;1995-07-12;950972;;;2391191.0;False;1937.0;False;Pand in gebruik;;;;;2010-11-15T18:46:55Z;2010-11-16T10:14:51Z;1.0;20240731;20240731;20340731;Renewable Partners B.V.;Basisopname;Bestaand;NTA 8800:2024 (basisopname woningbouw);Nee;W;Twee-onder-één-kap;;;7514AR;90;;;;153010000376137.0;;;;;1937;147,66;1,96;B;;;141,31;189,17;;10,6;;1,26;142,93;;;;;33,69;189,16,,,,,
