pid,vid
0153100000221691,0153010000307897
0153100000212404,0153010000456337
0153100000232038,0153010000337779
0153100000272827,0153010000404683
0153100000244437,0153010000408373
0153100000245455,0153010000420383
0153100000288887,0153010000453663
0153100000289009,0153010000316741
0153100000283920,0153010000350987
0153100000269398,0153010000340909
0153100000282851,0153010000405911
0153100000261846,0153010000427127
0153100000216219,0153010000406475
0153100000260232,0153010000389485
0153100000204204,0153010000337335
0153100000202812,0153010000446043
0153100000202632,0153010000304987
0153100000252756,0153010000344261
0153100000203054,0153010000413917
0153100000283882,0153010000461779
0153100000253441,0153010000321267
0153100000263779,0153010000303489
0153100000282974,0153010000443319
0153100000219711,0153010000366455
0153100000253173,0153010000445855
0153100000243127,0153010000368983
0153100000253674,0153010000456745
0153100000251255,0153010000368655
0153100000262388,0153010000310811
0153100000248339,0153010000325231
0153100000271606,0153010000427535
0153100000217875,0153010000436005
0153100000239189,0153010000381993
0153100000231166,0153010000474841
0153100000268824,0153010000310911
0153100000220358,0153010000456039
0153100000253781,0153010000444601
0153100000223550,0153010000414235
0153100000266175,0153010000428633
0153100000287763,0153010000318253
0153100000285657,0153010000373295
0153100000263109,0153010000297199
0153100000246605,0153010000308603
0153100000248436,0153010000406791
0153100000259829,0153010000384727
0153100000223548,0153010000323273
0153100000287165,0153010000343959
0153100000245964,0153010000310415
0153100000203743,0153010000356715
0153100000209027,0153010000436789
0153100000486542,0153010000486544
0153100000268255,0153010000423209
0153100000202102,0153010000431895
0153100000248137,0153010000417629
0153100000247292,0153010000389913
0153100000207667,0153010000294809
0153100000233809,0153010000453523
0153100000251693,0153010000369657
0153100000217458,0153010000443157
0153100000245309,0153010000363857
0153100000242503,0153010000456849
0153100000226087,0153010000341589
0153100000247737,0153010000395331
0153100000271565,0153010000352459
0153100000281745,0153010000404161
0153100000250282,0153010000323059
0153100000280883,0153010000350223
0153100000237685,0153010000359227
0153100000222437,0153010000501863
0153100000258692,0153010000456281
0153100000284080,0153010000412187
0153100000203054,0153010000343135
0153100000248374,0153010000342927
0153100000202324,0153010000308061
0153100000260728,0153010000459101
0153100000266988,0153010000370333
0153100000290340,0153010000402341
0153100000224605,0153010000489326
0153100000220974,0153010000423687
0153100000265634,0153010000338153
0153100000289636,0153010000447319
0153100000291486,0153010000389083
0153100000264914,0153010000322213
0153100000276977,0153010000399749
0153100000234871,0153010000336447
0153100000513715,0153010000513717
0153100000283560,0153010000461757
0153100000204885,0153010000295533
0153100000255118,0153010000298499
0153100000253441,0153010000296455
0153100000220530,0153010000439387
0153100000207004,0153010000450931
0153100000282847,0153010000306337
0153100000258631,0153010000424141
0153100000267958,0153010000465553
0153100000253995,0153010000407983
0153100000217293,0153010000324029
0153100000467653,0153010000467654
0153100000281163,0153010000424611
0153100000208596,0153010000434055
0153100000501110,0153010000501112
0153100000472618,0153010000472625
0153100000216658,0153010000317323
0153100000207397,0153010000306869
0153100000274893,0153010000394899
0153100000232138,0153010000461059
0153100000233742,0153010000395073
0153100000247220,0153010000418929
0153100000252142,0153010000455619
0153100000261124,0153010000445969
0153100000242297,0153010000348151
0153100000277603,0153010000328407
0153100000234466,0153010000413155
0153100000262409,0153010000495484
0153100000241521,0153010000446097
0153100000204378,0153010000459645
0153100000256922,0153010000369797
0153100000291580,0153010000437111
0153100000500761,0153010000500763
0153100000494790,0153010000494954
0153100000470707,0153010000470743
0153100000230694,0153010000393521
0153100000261131,0153010000503962
0153100000226857,0153010000363821
0153100000265505,0153010000443531
0153100000208654,0153010000370827
0153100000242001,0153010000348275
0153100000257221,0153010000375541
0153100000204769,0153010000404695
0153100000265961,0153010000403293
0153100000267325,0153010000328281
0153100000223550,0153010000416389
0153100000220439,0153010000308693
0153100000283207,0153010000393901
0153100000283560,0153010000296149
0153100000508259,0153010000508261
0153100000236817,0153010000329163
0153100000289652,0153010000491992
0153100000289585,0153010000467195
0153100000279665,0153010000320495
0153100000237233,0153010000308477
0153100000240086,0153010000312013
0153100000211765,0153010000318777
0153100000249865,0153010000461443
0153100000289638,0153010000319105
0153100000499622,0153010000499624
0153100000268895,0153010000361751
0153100000289585,0153010000467037
0153100000279759,0153010000321385
0153100000508156,0153010000508170
0153100000514037,0153010000514105
0153100000241535,0153010000341899
0153100000231321,0153010000386887
0153100000289585,0153010000466915
0153100000288490,0153010000383017
0153100000278330,0153010000356003
0153100000217284,0153010000445321
0153100000277286,0153010000300411
0153100000269108,0153010000308047
0153100000265726,0153010000450341
0153100000231916,0153010000306557
0153100000263892,0153010000310665
0153100000224605,0153010000489344
0153100000212620,0153010000391185
0153100000236845,0153010000408269
0153100000248904,0153010000300175
0153100000226108,0153010000370777
0153100000270318,0153010000324441
0153100000222885,0153010000312549
0153100000487886,0153010000487888
,0153010000510714
0153100000248006,0153010000386091
0153100000509495,0153010000509497
0153100000254051,0153010000343701
0153100000269370,0153010000456983
0153100000245926,0153010000405743
0153100000250008,0153010000323627
0153100000258727,0153010000301535
0153100000247438,0153010000297155
0153100000226680,0153010000446541
0153100000272587,0153010000413649
0153100000254605,0153010000496269
0153100000262300,0153010000450011
0153100000267815,0153010000411835
0153100000506333,0153010000506507
0153100000257618,0153010000384741
0153100000228433,0153010000424097
,0153010000515430
0153100000251613,0153010000434281
0153100000231268,0153010000430391
0153100000254977,0153010000397961
0153100000257374,0153010000399917
0153100000201918,0153010000315199
0153100000224605,0153010000489187
0153100000240259,0153010000377717
0153100000250927,0153010000378879
0153100000246413,0153010000443833
0153100000240694,0153010000332687
0153100000261647,0153010000418833
0153100000256097,0153010000301805
0153100000220645,0153010000377683
0153100000233566,0153010000308717
0153100000261131,0153010000438691
0153100000248353,0153010000375021
0153100000273298,0153010000311401
0153100000223470,0153010000454833
0153100000242673,0153010000385519
0153100000208735,0153010000346295
0153100000289389,0153010000502551
0153100000201881,0153010000298515
0153100000257909,0153010000400609
0153100000220605,0153010000348721
0153100000222309,0153010000410651
0153100000471995,0153010000472002
0153100000204621,0153010000342611
0153100000277429,0153010000362845
0153100000259118,0153010000461639
0153100000269415,0153010000465577
0153100000273301,0153010000414495
0153100000258077,0153010000456821
0153100000494629,0153010000494641
0153100000205279,0153010000461359
0153100000231961,0153010000447151
0153100000288870,0153010000464033
0153100000203872,0153010000403821
0153100000221691,0153010000414097
0153100000292927,0153010000307235
0153100000225656,0153010000407565
0153100000271218,0153010000412109
0153100000255560,0153010000356279
0153100000472517,0153010000454405
0153100000290404,0153010000313939
0153100000511805,0153010000511826
0153100000216016,0153010000392407
0153100000247263,0153010000473121
0153100000208209,0153010000423717
0153100000232083,0153010000437353
0153100000262041,0153010000333133
0153100000293797,0153010000414357
0153100000247285,0153010000414147
0153100000287903,0153010000339493
0153100000209765,0153010000376339
0153100000286004,0153010000329735
0153100000279606,0153010000329355
0153100000244873,0153010000311225
0153100000261410,0153010000444921
0153100000240549,0153010000488633
0153100000244584,0153010000413467
0153100000209693,0153010000488437
0153100000284736,0153010000432657
0153100000245682,0153010000367893
0153100000272020,0153010000490912
0153100000271453,0153010000372279
0153100000226934,0153010000414383
0153100000236093,0153010000381285
0153100000216462,0153010000422829
0153100000204035,0153010000362809
0153100000228002,0153010000316089
0153100000204530,0153010000296563
0153100000280895,0153010000364191
0153100000204299,0153010000444937
0153100000202180,0153010000440527
0153100000234962,0153010000315365
0153100000242486,0153010000319805
0153100000263050,0153010000378123
0153100000256349,0153010000355969
0153100000236193,0153010000398769
0153100000230603,0153010000404123
0153100000292748,0153010000302455
0153100000260467,0153010000388709
0153100000251965,0153010000432091
0153100000270456,0153010000430999
0153100000240923,0153010000459631
0153100000277974,0153010000364129
0153100000234317,0153010000399283
0153100000272054,0153010000417693
0153100000242075,0153010000310485
0153100000267082,0153010000357461
0153100000270761,0153010000421745
0153100000206059,0153010000327113
0153100000275276,0153010000386071
0153100000474721,0153010000474722
0153100000240259,0153010000393235
0153100000212620,0153010000300443
0153100000270412,0153010000317021
0153100000239666,0153010000337209
0153100000291000,0153010000447449
0153100000243250,0153010000317867
0153100000470778,0153010000470794
0153100000206317,0153010000338801
0153100000203467,0153010000302709
0153100000261048,0153010000343667
0153100000256349,0153010000369387
0153100000204731,0153010000340871
0153100000274445,0153010000421299
0153100000262159,0153010000401013
0153100000249354,0153010000415767
0153100000220530,0153010000359331
0153100000218801,0153010000485192
0153100000294165,0153010000346249
0153100000231391,0153010000332005
0153100000202980,0153010000314543
0153100000243079,0153010000443843
0153100000202928,0153010000447535
0153100000234153,0153010000361865
0153100000281294,0153010000428217
0153100000204597,0153010000395775
0153100000283656,0153010000357651
0153100000284983,0153010000298401
0153100000234466,0153010000390207
0153100000265631,0153010000344437
0153100000223036,0153010000462179
0153100000232083,0153010000295417
0153100000208331,0153010000430165
0153100000238104,0153010000325417
0153100000287763,0153010000296611
0153100000216995,0153010000441403
0153100000513923,0153010000513925
0153100000248554,0153010000449153
0153100000266265,0153010000340167
0153100000230701,0153010000338875
,0153010000512481
0153100000236571,0153010000423179
0153100000211645,0153010000445111
0153100000240394,0153010000315885
0153100000227478,0153010000389267
0153100000217767,0153010000445433
